Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:22LYj121xzE0DcZYybeJRG,"Intervention","Midnight","StreamBeats by Harris Heller",2021-03-19,153600,0,false,3goqul1iqkj8a3ka2s0a07ptr,2021-03-19T04:01:42Z,"lo-fi,synthwave","Senpai Records",0.811,0.528,1,-14.395,0,0.0819,0.212,0.895,0.0961,0.293,100.016,4
spotify:track:6UEW2h63yZYT89W6YnomR1,"Think Harder","Midnight","StreamBeats by Harris Heller",2021-03-19,127384,0,false,3goqul1iqkj8a3ka2s0a07ptr,2021-03-19T04:01:42Z,"lo-fi,synthwave","Senpai Records",0.788,0.411,9,-12.807,0,0.0518,0.351,0.822,0.107,0.222,130.051,4
spotify:track:1cfkRlDqJhaZbzvEmWMU44,"Ghost Town","Ghost","StreamBeats by Harris Heller",2020-09-14,128451,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.675,0.508,1,-10.069,1,0.0349,0.662,0.837,0.128,0.348,75.001,4
spotify:track:1TCGGsQ75CnsDamJwMtCH5,"Space Out","Ghost","StreamBeats by Harris Heller",2020-09-14,152355,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.78,0.201,11,-10.927,0,0.0611,0.681,0.921,0.108,0.352,129.994,4
spotify:track:5e5MWs6iKKqpP4MmzUXIam,"B-Side Flats","Ghost","StreamBeats by Harris Heller",2020-09-14,128012,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.748,0.565,6,-7.396,0,0.0674,0.00873,0.517,0.102,0.0536,150.049,4
spotify:track:4t9M65rsbrLg1choNLPpEf,"Ghost Drip","Ghost","StreamBeats by Harris Heller",2020-09-14,130279,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.759,0.722,4,-11.035,0,0.0571,0.542,0.872,0.224,0.117,81.503,4
spotify:track:6IrEGvkeNHtg2mIMT4IUo3,"You're Cute but You Don't Understand","Ghost","StreamBeats by Harris Heller",2020-09-14,125293,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.857,0.332,0,-13.416,1,0.0575,0.813,0.648,0.0916,0.393,139.948,3
spotify:track:4YwsLEUDiHA0vsoM5ywoHx,"Wayside","Ghost","StreamBeats by Harris Heller",2020-09-14,120028,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.571,0.187,2,-26.728,0,0.0544,0.816,0.955,0.114,0.229,159.986,4
spotify:track:3VhPQ5GiAsrzFoTn9XdyLH,"Scratch Pad","Ghost","StreamBeats by Harris Heller",2020-09-14,139144,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.781,0.73,11,-6.647,0,0.0505,0.209,0.887,0.111,0.391,138.032,4
spotify:track:5LTv24s1OscQidpyrAeArT,"Edo","Ghost","StreamBeats by Harris Heller",2020-09-14,123441,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.769,0.393,1,-5.512,1,0.0485,0.0822,0.95,0.112,0.469,140.02,4
spotify:track:3w50Gd6UOZlWJ0gIE1m5E4,"How the Turntables","Ghost","StreamBeats by Harris Heller",2020-09-14,121639,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.821,0.271,1,-12.538,0,0.0696,0.928,0.757,0.103,0.759,129.995,4
spotify:track:2yBQFJSfVEzoxVuXL8oK6l,"In the Making","Ghost","StreamBeats by Harris Heller",2020-09-14,136299,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.777,0.636,0,-8.142,0,0.0527,0.0371,0.871,0.12,0.178,139.99,4
spotify:track:3GMKLt0G8RZA3ElAnLJwOI,"Misty Mansion","Ghost","StreamBeats by Harris Heller",2020-09-14,137156,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.78,0.608,2,-12.004,1,0.062,0.583,0.914,0.111,0.44,140.022,4
spotify:track:7B7GjKFzCBd9jvAtS3fQQn,"BAE Bop","Ghost","StreamBeats by Harris Heller",2020-09-14,142067,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.697,0.386,6,-17.758,1,0.0528,0.000152,0.73,0.211,0.725,97.077,4
spotify:track:1vxo5Yctzj5xH8Bp3ioHrs,"Velvet Rain","Ghost","StreamBeats by Harris Heller",2020-09-14,151924,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.883,0.438,0,-9.602,1,0.0484,0.731,0.111,0.116,0.32,140.047,4
spotify:track:2f7OeqYCQVWZAXGOVsiFLS,"Shorty in the Bathroom","Ghost","StreamBeats by Harris Heller",2020-09-14,144011,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.617,0.724,11,-8.236,0,0.0471,0.0523,0.337,0.131,0.659,160.017,4
spotify:track:12FcSn8OOonMH8w0kVvlAt,"TipToe","Ghost","StreamBeats by Harris Heller",2020-09-14,124139,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.78,0.221,2,-22.074,1,0.342,0.01,0.966,0.109,0.575,140.047,4
spotify:track:5FPEkElCtcJNzEcG1VQFjZ,"Rising Fades","Ghost","StreamBeats by Harris Heller",2020-09-14,143312,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.805,0.66,4,-7.67,0,0.0516,0.582,0.771,0.151,0.724,95.009,4
spotify:track:6hqjkLPfOx2VScbMaUjNwr,"Hot Blonde Girl","Ghost","StreamBeats by Harris Heller",2020-09-14,128012,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.6,0.873,11,-6.673,0,0.0344,0.0206,0.64,0.343,0.322,150,4
spotify:track:5szjzq2dNjPMtUTMaVDc2h,"What Color Is Green","Ghost","StreamBeats by Harris Heller",2020-09-14,128012,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.732,0.522,1,-5.48,1,0.0371,0.19,0.0315,0.0948,0.282,150.101,4
spotify:track:5c0nd9XDGmQsQSOqEmd6UZ,"Bump Street","Ghost","StreamBeats by Harris Heller",2020-09-14,128012,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.673,0.405,4,-10.569,1,0.0759,0.825,0.926,0.123,0.61,149.974,4
spotify:track:7BL3vfzQOVnkQcl2YJpaUH,"Risky Moves","Ghost","StreamBeats by Harris Heller",2020-09-14,128451,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.804,0.564,1,-8.753,1,0.0549,0.726,0.824,0.37,0.164,120.024,4
spotify:track:5d8A2H5rsVe43h83KxY6wh,"Walk Thru Underland","Ghost","StreamBeats by Harris Heller",2020-09-14,126288,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.721,0.855,2,-4.835,1,0.0276,0.833,0.939,0.144,0.94,94.011,4
spotify:track:6z1kf3fNEy1YNFtrACHmI8,"Silver Heart","Ghost","StreamBeats by Harris Heller",2020-09-14,140812,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.632,0.615,2,-5.483,0,0.0324,0.168,0.862,0.227,0.0579,75.015,4
spotify:track:3xhQlYdNyVvuliLykmoBPD,"Cherry Vodka","Ghost","StreamBeats by Harris Heller",2020-09-14,120250,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.818,0.492,8,-11.316,1,0.0623,0.0276,0.878,0.109,0.272,105.031,4
spotify:track:2WR05Y69EDOowqtmOvN73y,"Vocal Taps","Ghost","StreamBeats by Harris Heller",2020-09-14,137183,0,false,3goqul1iqkj8a3ka2s0a07ptr,2020-09-15T05:08:50Z,"lo-fi,synthwave","Senpai Records",0.533,0.452,10,-8.264,0,0.0353,0.605,0.865,0.192,0.373,139.995,4
