Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ddFjrPG8NgQQ6xlOQIVd2,"Tú Me Dejaste De Querer","El Madrileño","C. Tangana;Niño de Elche;La Húngara",2021-02-26,198493,74,false,vane_sarahi,2023-08-04T14:23:52Z,"flamenco,flamenco pop,flamenco urbano","Sony Music Entertainment",0.823,0.723,4,-4.778,0,0.229,0.311,0.00315,0.0998,0.505,83.97,4
spotify:track:5xFwioXLRFwel6y4Z3dHwI,"TENEMOS QUE HABLAR","TENEMOS QUE HABLAR","Danna Paola",2023-08-04,190213,46,false,vane_sarahi,2023-08-08T14:21:23Z,"","Universal Music Mexico",0.54,0.787,5,-5.876,0,0.0309,0.0841,0.0235,0.168,0.101,143.939,4
spotify:track:5aY2pfyGLxBpuI4TruqmQx,"LAS 12","bellodrama","Ana Mena;Belinda",2023-03-24,165402,57,false,vane_sarahi,2023-08-09T00:11:58Z,"latin pop","Sony Music Entertainment",0.777,0.73,6,-5.316,1,0.0472,0.052,0,0.125,0.803,129.984,4
spotify:track:1DxEbt6OSbrkRthk6pjZue,"MERCHO","MERCHO","LiL CaKe;Migrantes;Nico Valdi",2022-12-16,161451,64,false,vane_sarahi,2023-08-22T23:43:39Z,"argentine trap,cumbia,cuarteto,rkt","Sony Music Argentina",0.838,0.79,6,-1.602,0,0.108,0.431,0.00000333,0.184,0.962,92.927,4
spotify:track:5PHEToa3yWlCiagig8MFE9,"La Canción Que No Quiero Cantarte","Cuando No Sé Quién Soy","Amaia;Aitana",2022-05-12,168933,54,false,vane_sarahi,2023-08-23T14:16:15Z,"","Universal Music Spain S.L.",0.781,0.711,7,-4.656,1,0.0398,0.131,0.00186,0.155,0.798,139.989,4
spotify:track:1Mbk99YG9iBeCp6CUaVFkA,"Un trago de ti","Un trago de ti","Vicco;Suu",2020-07-03,177114,0,false,vane_sarahi,2023-08-25T14:16:58Z,"","Vicco",0.705,0.688,0,-5.25,1,0.0468,0.345,0,0.153,0.957,140.047,4
spotify:track:4bFDvUCl0ZMQ6yHAUaSsF5,"El Wey","El Wey","zzoilo;Sofía Reyes",2023-03-23,197836,0,false,vane_sarahi,2023-08-25T14:32:03Z,"latin pop","Zzoilo",0.781,0.823,0,-4.877,1,0.0341,0.106,0.0000308,0.193,0.821,111.997,4
spotify:track:5hcPfsdrll5xNkY8W2kxhn,"Me Sabe Mal","1000 Primeras Veces","MARLENA",2023-01-27,196225,27,false,vane_sarahi,2023-08-29T14:32:13Z,"","Sin Anestesia distributed by Altafonte",0.604,0.569,7,-5.828,1,0.0378,0.11,0,0.14,0.556,99.313,4
spotify:track:3SK45LddxlEkzI8OWO9Eyo,"Ingobernable","El Madrileño","C. Tangana;Gipsy Kings;Nicolás Reyes;Tonino Baliardo",2021-02-26,187053,70,false,vane_sarahi,2023-08-29T23:49:52Z,"flamenco,flamenco pop,flamenco urbano","Sony Music Entertainment",0.705,0.757,6,-5.608,0,0.0656,0.195,0.000228,0.0524,0.737,104.973,4
spotify:track:4PDoCa5P0QK7KFhTsEKJB8,"Noche de Party","Noche de Party","Migrantes;Nico Valdi",2021-11-11,152942,47,false,vane_sarahi,2023-08-29T23:52:28Z,"cumbia,cuarteto,rkt","LEB Records",0.719,0.786,11,-4.786,0,0.0503,0.203,0,0.367,0.829,130.039,4
spotify:track:2oW52tBeJNSv93Ct5AJb8q,"Una Noche Sin Pensar","Una Noche Sin Pensar","Sebastian Yatra",2023-02-17,161173,55,false,vane_sarahi,2023-08-30T14:40:40Z,"colombian pop,reggaeton","UMLE - Latino",0.676,0.858,0,-2.636,1,0.0467,0.0354,0,0.211,0.67,139.998,4
spotify:track:6iDZO7Qbi9R0L54D7DiJVV,"Fuego","Fuego","Dimitri Vegas & Like Mike;Kim Loaiza;Dimitri Vegas",2022-09-02,199357,50,false,vane_sarahi,2023-09-08T23:46:22Z,"big room,electronica,edm","Smash The House",0.704,0.718,1,-5.243,0,0.0527,0.144,0,0.0541,0.475,95.94,4
spotify:track:2bsJ6oij5bheOFx9RyuFKY,"Muñequita de Cristal","Muñequita de Cristal","MARLENA",2021-11-19,192649,13,true,vane_sarahi,2023-10-02T14:32:50Z,"","Sin Anestesia distributed by Altafonte",0.747,0.644,7,-4.883,1,0.209,0.0213,0,0.0783,0.599,110.021,4
spotify:track:0z1b34WikhOH9ZxU8QDWcv,"One Headlight","Bringing Down The Horse","The Wallflowers",1996-01-01,312626,75,false,vane_sarahi,2023-10-08T23:28:37Z,"","Interscope",0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,4
spotify:track:3GaGWoU1KfVqgl7vnRHP55,"Demasiadas Mujeres","El Madrileño","C. Tangana",2021-02-26,153960,72,false,vane_sarahi,2023-10-26T14:36:31Z,"","Sony Music Entertainment",0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,4
spotify:track:6HXvazdtAr9hy0kThzxrE3,"Numero 1","Numero 1","Oscu;Nobeat",2022-03-15,164000,52,true,vane_sarahi,2023-10-26T14:41:14Z,"argentine trap","1.8M",0.842,0.729,8,-4.404,1,0.0753,0.0991,0.00000671,0.0695,0.96,89.978,4
spotify:track:16fpmVodkEOnqbLyFmAuwf,"Santa De Mi Devoción","Santa De Mi Devoción","Tutto Durán",2022-10-21,182404,35,false,vane_sarahi,2023-10-27T04:45:32Z,"bachata","Goals Muzic",0.925,0.833,10,-3.411,0,0.0472,0.0652,0.0000304,0.0743,0.927,126,4
spotify:track:0Bv7O6fmZk3GrNQFYJaXPn,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera;Quevedo;Juseph;BEJO;Cruz Cafuné;ABHIR;EL IMA",2022-01-14,413110,65,true,vane_sarahi,2023-10-29T22:49:49Z,"","La Pantera",0.672,0.745,5,-5.269,0,0.3,0.438,0.00000929,0.0699,0.739,173.974,4
spotify:track:0GTPmh5G40joBg93vcSQNq,"Don't Say Goodbye (feat. Tove Lo)","Don't Say Goodbye (feat. Tove Lo)","Alok;Ilkay Sencan;Tove Lo",2020-09-25,186583,64,false,vane_sarahi,2024-02-02T23:32:54Z,"brazilian bass,electronic,slap house,electro house","Columbia/B1 Recordings",0.698,0.719,0,-4.923,0,0.0455,0.00829,0.00000401,0.326,0.364,120.062,4
spotify:track:6jqvVCLCO5tGNmdr3vSrko,"Solitario","Felicitaciones","Conjunto Clasico / Tito Nieves;Tito Nieves",1981,240000,32,false,vane_sarahi,2024-02-13T01:45:11Z,"salsa,merengue","Lo Mejor Records",0.567,0.652,1,-8.258,1,0.0872,0.403,0.00108,0.188,0.565,94.285,4
spotify:track:35M0EGhaoFwEKAmJ5eiv8f,"Luna","Luces","Dani J",2023-02-03,234187,39,false,vane_sarahi,2024-02-24T23:19:57Z,"bachata,salsa,kizomba","Doble Music",0.734,0.62,0,-5.251,0,0.0414,0.379,0,0.168,0.791,160.031,4
spotify:track:3S6qD3X5lXJEzzjzfytC5u,"begin again","another eternity","Purity Ring",2015-03-02,217201,47,false,vane_sarahi,2024-03-04T03:03:20Z,"witch house,chillstep,indie electronic","4AD",0.364,0.521,11,-9.447,0,0.0767,0.01,0.0431,0.296,0.337,92.069,4
spotify:track:2V2vVpwhShaEGXNYtX5QZF,"Bloodstyle","Half About Being a Woman","Caroline Smith",2013-10-08,205386,23,false,vane_sarahi,2024-03-14T00:41:05Z,"","United Interests",0.747,0.49,8,-9.55,1,0.0402,0.108,0.218,0.107,0.492,78.987,4
spotify:track:6pm41obqALSIX1U7EZnMJk,"Half About Being a Woman","Half About Being a Woman","Caroline Smith",2013-10-08,224786,20,false,vane_sarahi,2024-03-14T00:41:11Z,"","United Interests",0.737,0.405,9,-8.349,1,0.0431,0.49,0.00854,0.663,0.14,112.027,3
spotify:track:4v8vfez1duksNhcKkJxLJz,"Astronauta","Astronauta","J. Cross;Milly",2022-11-25,165214,0,false,vane_sarahi,2024-03-14T02:13:00Z,"reggaeton","CFMB Records",0.715,0.79,0,-3.312,1,0.0488,0.291,0,0.109,0.556,127.913,4
spotify:track:4qSEvFGCpde73gqIuq3sho,"HIBIKI","nadie sabe lo que va a pasar mañana","Bad Bunny;Mora",2023-10-13,208000,74,true,vane_sarahi,2024-03-16T19:20:19Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.801,0.645,6,-5.605,0,0.0706,0.604,0,0.118,0.528,119.935,4
spotify:track:7CI2TUAm83hUc1ORjw7DKT,"All Good Things (Come To An End)","All Good Things (Come To An End)","Paris Blu;indiigo",2024-02-02,140000,41,false,vane_sarahi,2024-03-20T22:31:56Z,"","We Are Diamond",0.742,0.502,7,-9.339,0,0.0488,0.761,0.0000572,0.0923,0.645,108.022,4
spotify:track:30SoVonUiFdA8Ro1JWxGZk,"Trippin’","Trippin’","SILØU",2023-08-25,135780,16,false,vane_sarahi,2024-03-27T22:13:26Z,"","We Are Diamond",0.795,0.577,0,-11.498,1,0.0847,0.209,0.105,0.141,0.738,125.13,4
spotify:track:6GSPvpcEjxJbCkuRST6L1V,"Miracle in the Middle Of My Heart [ANR074] - Original Mix","Armada Night Radio 074","BCX",2015-10-13,230297,17,false,vane_sarahi,2024-04-16T02:49:27Z,"tropical house","Armada Night Radio",0.678,0.63,10,-12.252,1,0.029,0.129,0.00298,0.113,0.255,114.99,4
spotify:track:0CFDOgUcUUngd612sIAjyF,"Treasure","Treasure","MR TOUT LE MONDE",2023-08-04,163361,48,false,vane_sarahi,2024-04-23T18:46:31Z,"","Inside Records",0.863,0.502,1,-12.239,1,0.0554,0.408,0.0391,0.237,0.442,120.006,4
spotify:track:3bfqkspKABT4pPicm6wC9F,"Ass Back Home (feat. Neon Hitch)","The Papercut Chronicles II","Gym Class Heroes;Neon Hitch",2011-11-11,222213,65,true,vane_sarahi,2024-05-13T21:39:24Z,"","Decaydance/Fueled By Ramen",0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034,4
spotify:track:3zU9rdflI65tK4dkkNSp77,"Heroes (we could be)","Forever","Alesso;Tove Lo",2015-05-22,210013,74,false,vane_sarahi,2024-05-14T01:45:31Z,"edm","Alesso / Def Jam",0.503,0.748,5,-4.124,1,0.0619,0.0305,0,0.343,0.356,125.896,4
spotify:track:7I1uf1ZTtCKrp7TtOwhcsN,"LUNA - Version Bachata","LUNA (Version Bachata)","Roman;DJ Khalid",2024-01-19,213714,0,false,vane_sarahi,2024-05-15T14:52:50Z,"bachata,kizomba","La Vibra",0.773,0.776,11,-3.83,1,0.0381,0.518,0,0.153,0.756,105.04,4
spotify:track:7otCGmgp9h4CsR2LhwB6gt,"Another Love","Long Way Down","Tom Odell",2013-09-17,244360,64,true,vane_sarahi,2024-05-27T04:00:15Z,"","ITNO/Columbia",0.445,0.537,4,-8.532,0,0.04,0.695,0.000016,0.0941,0.131,122.764,4
spotify:track:2G3MQJYi5T3oQKTrxlHwEx,"Nightsky","Deep Blue","Nina Young",2022-12-02,117169,27,false,vane_sarahi,2024-06-25T19:39:00Z,"","The Furious Destiny",0.705,0.165,3,-20.06,0,0.1,0.894,0.0439,0.127,0.0903,106.069,4
spotify:track:429NtPmr12aypzFH3FkN9l,"Coffee","Coffee","beabadoobee",2017-11-04,126824,73,false,vane_sarahi,2024-11-08T00:33:12Z,"bedroom pop","Dirty Hit",0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4
spotify:track:2nD9CUfMMUVxL0UyFs8fGG,"Pistol","Pistol","Cigarettes After Sex",2022-11-15,234174,2,false,vane_sarahi,2024-11-08T00:33:16Z,"dream pop","Partisan Records",0.651,0.441,7,-11.74,1,0.0346,0.519,0.708,0.0959,0.373,109.979,4
spotify:track:7qFtcljd0PZ5kJZos70YjT,"chance with you","SKY ON FIRE","mehro",2021-03-25,215515,66,false,vane_sarahi,2024-11-08T00:33:21Z,"","Heroine Music Group LLC",0.562,0.494,4,-8.13,0,0.0278,0.864,0.0259,0.153,0.383,144.104,4
spotify:track:5iufhaKI3OSxCDj86dJGK5,"Calentura","Calentura","Pinto Picasso;DJ Nico",2024-09-27,174513,51,false,vane_sarahi,2024-11-14T02:44:24Z,"bachata","Bleu Era Music Corp & iLatin Music",0.768,0.743,10,-5.239,0,0.0635,0.0759,0.00000246,0.185,0.824,121.91,4
spotify:track:1wJlKSQkL3NnrSyoGYsdcY,"No Me Toca","No Me Toca","sP Polanco;Bchta Rising;Pinto Picasso",2025-01-23,204000,46,false,vane_sarahi,2025-09-05T23:14:58Z,"bachata","BCHTA",0.799,0.653,0,-5.168,0,0.0496,0.593,0,0.307,0.826,124.913,4
spotify:track:2b1xlN87IUnpvnYraJ5NYK,"Escalofríos","Escalofríos","sP Polanco;Bchta Rising;Jensen",2025-01-23,162172,38,false,vane_sarahi,2025-09-05T23:15:12Z,"bachata","BCHTA",0.777,0.64,0,-5.137,0,0.0424,0.667,0.00000315,0.124,0.928,126.995,4
spotify:track:1SJtpkFKNyefLFEH0cc3MZ,"Luna De Crucero","Luna De Crucero","sP Polanco;Jean & Alex",2025-01-23,153422,32,false,vane_sarahi,2025-09-05T23:15:28Z,"bachata","BCHTA",0.758,0.66,9,-4.812,0,0.0449,0.497,0,0.0976,0.943,118,4
spotify:track:2wzHs6G7AS4H2V3Jzl8quJ,"Capaz (Bacharengue)","Capaz (Bacharengue)","Mayinbito",2025-01-24,175499,46,false,vane_sarahi,2025-09-05T23:15:41Z,"bachata","5 Boro Music",0.789,0.722,6,-5.514,1,0.0456,0.704,0,0.141,0.923,126.969,4
spotify:track:40tPP3K10yMZxwnT65REKj,"Inner Light","Inner Light","Elderbrook;Bob Moses",2021-07-30,257985,68,false,vane_sarahi,2025-10-07T00:11:41Z,"","Parlophone UK",0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,4
spotify:track:4CpbsZqwBgeDOuy8EENJGd,"Love at First Sight","Fever (Deluxe Edition)","Kylie Minogue",2001-10-01,238266,27,false,vane_sarahi,2025-10-07T00:11:56Z,"dance pop","Parlophone UK",0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,4
spotify:track:0cJQ4iSRPW8gSk4xC5vZxs,"Asere Como Tu Me Gustas","Asere Como Tu Me Gustas","Dany Ome;Kevincito El 13;Gatillo",2024-11-11,203144,53,false,vane_sarahi,2025-11-18T20:30:28Z,"timba","DKG Record",0.713,0.752,9,-6.004,1,0.0898,0.101,0,0.0786,0.683,166.07,4
spotify:track:3ssyED50WJpisKCW7n6rND,"Turn The Lights Off","Discolized 2.0","Kato;Jon",2011-04-04,176986,67,false,vane_sarahi,2026-01-10T05:48:37Z,"dansk pop","disco:wax",0.623,0.975,1,-3.426,0,0.0347,0.00159,0.000153,0.321,0.34,132.006,4
spotify:track:3gOckpOyKtQzYqOwkgIs2q,"Just Let Me Cry","Freaky Friday","Ashlee Simpson",2003-01-01,165480,28,false,vane_sarahi,2026-01-28T04:07:38Z,"bubblegum pop","Hollywood Records",0.614,0.873,7,-6.302,1,0.0914,0.00198,0.000011,0.0896,0.811,167.04,4
