Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7uxXSaN7ZuirPNQbxX7JoW,"La Danza de la Chancaca","La Danza de la Chancaca","Grupo Niche",2005-07-02,360294,31,false,,2026-02-13T05:29:19Z,"salsa,merengue","Grupo Niche",0.688,0.837,1,-7.003,1,0.0658,0.42,0.00000252,0.0468,0.914,98.006,4
spotify:track:4z4PB23xYTg1oANmyZovsw,"Why Can't I?","Liz Phair","Liz Phair",2003-01-01,208360,60,true,,2026-01-29T04:37:07Z,"","Capitol Records",0.487,0.759,11,-4.849,1,0.0405,0.0273,0,0.165,0.227,80.958,4
spotify:track:6GG73Jik4jUlQCkKg9JuGO,"The Middle","Bleed American","Jimmy Eat World",2001-07-17,165853,81,false,,2026-01-29T04:33:54Z,"emo,pop punk","Interscope",0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,4
spotify:track:3gOckpOyKtQzYqOwkgIs2q,"Just Let Me Cry","Freaky Friday","Ashlee Simpson",2003-01-01,165480,28,false,,2026-01-28T04:07:38Z,"bubblegum pop","Hollywood Records",0.614,0.873,7,-6.302,1,0.0914,0.00198,0.000011,0.0896,0.811,167.04,4
spotify:track:75BN9EZLtqRVX9W1zPsK2Z,"Me Diste De Tu Agua - En Vivo","Clasicos En Vivo","Luisito Carrion",2006-11-16,264515,30,false,,2026-01-19T19:44:09Z,"salsa,timba","Codiscos",0.704,0.825,1,-4.432,1,0.043,0.102,0.000286,0.177,0.879,92.316,4
spotify:track:5Ra8A39dMLyivqwW21fXBr,"Chaca Chaca","Chaca Chaca","Maykel Blanco Y Su Salsa Mayor",2017-08-11,236826,40,false,,2026-01-19T19:43:19Z,"timba,salsa,son cubano","Planet Records [Powered by Planet Distribution]",0.769,0.886,7,-3.344,0,0.0341,0.759,0.000202,0.158,0.898,95.496,4
spotify:track:1jsDgD54r0uLFjUSGWlmjL,"El Paquete","Mensajeros de Dios","Barbaro Fines y su Mayimbe",2013,379245,45,false,,2026-01-19T19:42:58Z,"timba,salsa","Barbaro Fines Fortes",0.472,0.797,8,-6.729,1,0.0454,0.298,0,0.124,0.928,90.851,4
spotify:track:3ssyED50WJpisKCW7n6rND,"Turn The Lights Off","Discolized 2.0","Kato;Jon",2011-04-04,176986,67,false,,2026-01-10T05:48:37Z,"dansk pop","disco:wax",0.623,0.975,1,-3.426,0,0.0347,0.00159,0.000153,0.321,0.34,132.006,4
spotify:track:0cJQ4iSRPW8gSk4xC5vZxs,"Asere Como Tu Me Gustas","Asere Como Tu Me Gustas","Dany Ome;Kevincito El 13;Gatillo",2024-11-11,203144,53,false,,2025-11-18T20:30:28Z,"timba","DKG Record",0.713,0.752,9,-6.004,1,0.0898,0.101,0,0.0786,0.683,166.07,4
spotify:track:4CpbsZqwBgeDOuy8EENJGd,"Love at First Sight","Fever (Deluxe Edition)","Kylie Minogue",2001-10-01,238266,27,false,,2025-10-07T00:11:56Z,"dance pop","Parlophone UK",0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,4
spotify:track:40tPP3K10yMZxwnT65REKj,"Inner Light","Inner Light","Elderbrook;Bob Moses",2021-07-30,257985,68,false,,2025-10-07T00:11:41Z,"","Parlophone UK",0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,4
spotify:track:0C6Sbwuo42ebcvGWeWCSEq,"Sweet Release","Sweet Release","Nu Aspect",2024-11-29,226101,70,false,,2025-10-03T21:34:55Z,"deep house","Selected.",0.604,0.853,7,-7.267,0,0.033,0.0872,0.691,0.0574,0.122,125.986,4
spotify:track:2cdCC1aCXbvz9tXFOR6CxR,"Numb","Why Do We Shake In The Cold?","Elderbrook",2020-09-18,230040,64,false,,2025-10-03T21:32:33Z,"","Parlophone UK",0.77,0.482,0,-9.796,0,0.0904,0.309,0.0824,0.0927,0.19,120.006,4
spotify:track:2wzHs6G7AS4H2V3Jzl8quJ,"Capaz (Bacharengue)","Capaz (Bacharengue)","Mayinbito",2025-01-24,175499,46,false,,2025-09-05T23:15:41Z,"bachata","5 Boro Music",0.789,0.722,6,-5.514,1,0.0456,0.704,0,0.141,0.923,126.969,4
spotify:track:1SJtpkFKNyefLFEH0cc3MZ,"Luna De Crucero","Luna De Crucero","sP Polanco;Jean & Alex",2025-01-23,153422,32,false,,2025-09-05T23:15:28Z,"bachata","BCHTA",0.758,0.66,9,-4.812,0,0.0449,0.497,0,0.0976,0.943,118,4
spotify:track:2b1xlN87IUnpvnYraJ5NYK,"Escalofríos","Escalofríos","sP Polanco;Bchta Rising;Jensen",2025-01-23,162172,38,false,,2025-09-05T23:15:12Z,"bachata","BCHTA",0.777,0.64,0,-5.137,0,0.0424,0.667,0.00000315,0.124,0.928,126.995,4
spotify:track:1wJlKSQkL3NnrSyoGYsdcY,"No Me Toca","No Me Toca","sP Polanco;Bchta Rising;Pinto Picasso",2025-01-23,204000,46,false,,2025-09-05T23:14:58Z,"bachata","BCHTA",0.799,0.653,0,-5.168,0,0.0496,0.593,0,0.307,0.826,124.913,4
spotify:track:0B97qFqGUnLvV2tXZpXfxf,"Deep Sleep Brown Noise","Deep Sleep Brown Noise","Bits & Noise",2023-06-02,163669,83,false,,2025-07-30T18:27:25Z,"","Bits & Noise",0.0648,0.182,1,-37.952,1,0.219,0.509,0.405,0.112,0.0629,76.238,4
spotify:track:3n6Do4bOgibg9HTVpSJ4QI,"Brown Noise Ocean","Brown Noise Ocean","Sleepy Parents",2022-04-03,267000,57,false,,2025-07-30T18:26:19Z,"","Sleepy Parents",0.218,0.212,1,-36.709,1,0.0603,0.816,0.973,0.111,0.143,139.754,4
spotify:track:4MUrUT38U98olfnyzMBCzm,"KLOuFRENS","DeBÍ TiRAR MáS FOToS","Bad Bunny",2025-01-05,199114,90,true,,2025-07-26T16:09:11Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC.",0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
spotify:track:6tg97bZpaIpDSEcWMGXfOT,"COLMILLO","COLMILLO","Tainy;J Balvin;Young Miko;Jowell & Randy",2023-10-11,265999,56,true,,2025-07-26T16:08:56Z,"reggaeton,latin,trap latino,urbano latino","Neon16",0.564,0.874,1,-1.353,0,0.105,0.119,0.000039,0.24,0.809,121.001,4
spotify:track:4Z8HZSApeddaRM2ovivUj4,"La Old Skul","VICE VERSA","Rauw Alejandro",2021-12-10,214857,77,true,,2025-07-26T16:08:37Z,"reggaeton,trap latino,urbano latino,latin","Sony Music Latin/Duars Entertainment",0.795,0.798,9,-2.357,0,0.08,0.532,0.0000102,0.0869,0.397,104.912,4
spotify:track:3NhstUmrlhaN1M6hP8zMbb,"BABY NUEVA","nadie sabe lo que va a pasar mañana","Bad Bunny",2023-10-13,240773,76,true,,2025-07-26T16:08:23Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.866,0.63,10,-4.816,0,0.0616,0.504,0.000505,0.328,0.359,117.924,4
spotify:track:6mvg0SlnYSvKd0SH6l8ejA,"LUNA","LUNA","Feid;ATL Jacob",2024-03-01,196800,48,false,,2025-07-26T16:08:05Z,"reggaeton,urbano latino","UMLE - Latino",0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
spotify:track:0otRX6Z89qKkHkQ9OqJpKt,"Car's Outside","YOU","James Arthur",2019-10-18,249152,83,false,,2025-07-24T23:42:36Z,"soft pop","Columbia Local",0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907,4
spotify:track:4ZEw5uS9RY6M6lEjsu7w8Q,"My Home","My Home","Myles Smith",2023-10-13,206250,72,false,,2025-07-24T23:42:16Z,"","RCA Records Label",0.753,0.485,11,-9.431,1,0.035,0.345,0.00104,0.192,0.547,95.968,4
spotify:track:01S8GXtkk63PtvZwntDcgp,"LUNA - Version Bachata","LUNA (Version Bachata)","Roman;DJ Khalid",2024-01-19,213714,5,false,,2025-07-24T23:42:04Z,"bachata,kizomba","Roman, DJ Khalid",0.774,0.773,11,-3.805,1,0.0365,0.523,0,0.157,0.75,104.994,4
spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,"More - RedOne Jimmy Joker Remix","More","USHER",2010-11-22,219986,70,false,,2025-07-24T23:41:55Z,"r&b","LaFace Records",0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083,4
spotify:track:6c6DEpGAvs1rzJkCp1ej8T,"Sunset Lover","Petit Biscuit","Petit Biscuit",2016-05-13,237677,42,false,,2025-07-24T23:41:44Z,"","Petit Biscuit Music",0.773,0.474,6,-8.773,1,0.0502,0.797,0.579,0.113,0.207,90.835,4
spotify:track:4r3rSlSFqfK2fJWTz0zyN8,"her garden","her garden","Amory Reel",2024-04-12,89205,42,false,,2025-07-24T23:41:34Z,"","Favorite Mutuals",0.449,0.144,9,-28.003,1,0.0343,0.952,0.812,0.108,0.107,126.981,4
spotify:track:4JzNNWy05Hha2RwyEkOHDW,"Gangsta Funktion","HF47","Young Drummer Boy;King Lil G;Mr. Criminal;Young Dopey;Mr. Shadow",2023-09-15,233328,46,true,,2025-07-24T23:41:23Z,"mexican hip hop,west coast hip hop,gangster rap,g-funk,latin hip hop","Rancho Humilde",0.924,0.684,11,-5.855,0,0.226,0.138,0,0.191,0.75,107.027,4
spotify:track:71AVxv9fJVgGpGZIGcxud3,"Se Puso Linda","Tropicoqueta","KAROL G",2025-06-20,146341,68,false,,2025-07-24T23:41:10Z,"reggaeton,latin,urbano latino","Bichota/Interscope Records",0.787,0.7,0,-3.529,0,0.0983,0.372,0.0000341,0.125,0.734,164.151,4
spotify:track:4gtIYSYu8u2ItBqrhCaChL,"Paranoia","Submarine","The Marías",2024-05-31,231786,76,false,,2025-07-24T23:41:00Z,"bedroom pop","Nice Life/Atlantic",0.688,0.639,1,-7.992,1,0.0299,0.441,0.5,0.0753,0.773,120.039,4
spotify:track:5dEyJpqT0DJn3jKq31Bwdv,"Caer","Caer","Sebas Garreta",2025-02-21,234624,33,false,,2025-07-24T23:40:33Z,"bachata","SG RECORDS MUSIC",0.746,0.755,8,-4.211,0,0.0378,0.584,0.00000915,0.134,0.766,119.97,4
spotify:track:190IqlryWu91WBKeDgZqZz,"Only in My Dreams","Superclean, Vol. I","The Marías",2017-11-03,170893,68,false,,2025-07-11T17:23:59Z,"bedroom pop","Superclean Records",0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.281,143.921,4
spotify:track:5vwXQUwkpmnkJrfv69L6Mp,"In My Head","In My Head","Bedroom",2013-01-04,354691,68,false,,2025-07-10T20:32:58Z,"","Licensed from Noah Kittinger, exclusive license to Amuseio AB",0.576,0.608,9,-13.537,1,0.0321,0.169,0.916,0.106,0.18,150.9,4
spotify:track:0VF7YLIxSQKyNiFL3X6MmN,"Stargazing","Chip Chrome & The Mono-Tones (Deluxe)","The Neighbourhood",2020-12-11,217026,70,false,,2025-07-10T18:56:32Z,"","Columbia",0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,4
spotify:track:7brQHA2CgQpcMBiOlfiXYb,"Afraid","I Love You.","The Neighbourhood",2013-04-22,251186,77,true,,2025-07-10T18:36:23Z,"","Columbia",0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4
spotify:track:0FTmksd2dxiE5e3rWyJXs6,"back to friends","back to friends","sombr",2024-12-27,199032,91,false,,2025-07-09T19:13:18Z,"","Warner Records",0.436,0.723,1,-2.291,1,0.0301,0.0000937,0.0000882,0.0929,0.235,92.855,4
spotify:track:5UzmjsUHQDr6hYuZbXfXoT,"Si Tu Vuelas - Hadal Ahbek [Alok Remix]","BAREE?","Issam Alnajjar;Alok;Danna Paola",2021-10-01,197550,36,false,,2025-06-22T07:34:34Z,"brazilian bass,electronic,slap house,electro house","Republic Records",0.699,0.645,4,-5.16,1,0.0276,0.135,0,0.111,0.231,100.001,4
spotify:track:6oCieauXPhRe9kNLw1UF2F,"IDIOTA (Real Magic)","IDIOTA (Real Magic)","Jão;Danna Paola",2023-08-07,205454,38,false,,2025-06-22T07:34:21Z,"brazilian pop,new mpb,mpb","Universal Music Ltda.",0.602,0.756,7,-4.767,1,0.0292,0.0935,0,0.112,0.307,132.03,4
spotify:track:2HWXhViZhTPJa10NgyrRRS,"MÍA","MÍA","Danna Paola",2021-06-18,190293,46,false,,2025-06-22T07:34:11Z,"","Universal Music Mexico",0.715,0.793,11,-3.205,0,0.0647,0.329,0.0000571,0.256,0.713,95.011,4
spotify:track:2fhVsI54lSCFyW7sw5WPfR,"4 Kampé II","4 Kampé II","Joé Dwèt Filé;Burna Boy",2025-03-27,211304,62,true,,2025-04-29T16:57:16Z,"kompa,zouk,french r&b,pop urbaine,kizomba,shatta,afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano","Spaceship/PlayTwo/BadHabit/ATL",0.564,0.721,3,-9.586,0,0.147,0.323,0.0000018,0.0859,0.86,183.834,4
spotify:track:72hSmnleYTiiOo23q8ZJIS,"Black Sheep","Black Sheep","Metric",2010-08-10,297459,66,false,,2025-03-13T23:35:35Z,"","MMI Inc.",0.509,0.646,11,-6.285,0,0.0365,0.00028,0.00468,0.0973,0.142,124.014,4
spotify:track:1XjHRolIXL2M1EEOUsGGR4,"cowboy like me","evermore","Taylor Swift",2020-12-11,275040,65,true,,2025-03-13T23:25:02Z,"","Taylor Swift",0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,4
spotify:track:7iPBaP5X3bAlHcUuMGwXNh,"Otherside","Otherside","Ed.1t",2021-07-28,147540,13,false,,2024-12-20T20:56:12Z,"","Ed.1t",0.852,0.556,11,-6.563,1,0.0503,0.0289,0.0187,0.0766,0.676,122.027,4
spotify:track:316JVLaZwA600QhdXtmQ69,"Plan - Bachata Version","Plan (Bachata Version)","Vinny Rivera;Dj Magic Flow;DerekVinci",2024-08-08,193871,49,false,,2024-12-20T20:55:57Z,"bachata,kizomba","EQS Musica",0.723,0.752,8,-5.81,0,0.0359,0.0215,0,0.123,0.465,129.954,4
spotify:track:1wADwLSkYhrSmy4vdy6BRn,"soso","Boy Alone","Omah Lay",2022-07-14,183056,75,false,,2024-12-20T20:55:24Z,"afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul","KeyQaad/Sire Records",0.711,0.725,3,-8.315,0,0.0941,0.424,0.129,0.11,0.53,105.016,4
spotify:track:1qX5XLDVAlbRfUJ4LB2nLy,"Holy Ghost","Holy Ghost","DJ Nelasta Nel Flow;Teo No Beat",2024-06-06,193770,42,false,,2024-12-20T20:55:10Z,"kuduro,afro house,afro tech,afrobeat,kizomba,zouk","DJ Nelasta Nel Flow",0.856,0.565,5,-8.732,0,0.0568,0.159,0.25,0.0897,0.215,121.999,4
spotify:track:6PojTTCNlz3qo3qBKuUyaO,"Holy Father","Back In Office","Mayorkun;Victony",2021-10-29,184000,49,true,,2024-12-20T20:54:47Z,"afrobeats,afrobeat,afropop,afropiano,hiplife,afroswing,azonto,afro r&b,afro soul,alté","SM Entertainment West Africa Limited",0.784,0.865,11,-5.679,0,0.155,0.301,0.000324,0.11,0.491,115.96,4
spotify:track:6GFfDRG1Sff3IZaD0TYro4,"Empty Space","YOU","James Arthur",2019-10-18,213821,64,false,,2024-12-20T20:54:25Z,"soft pop","Columbia Local",0.548,0.515,1,-5.379,1,0.0562,0.22,0,0.0611,0.339,164.801,4
spotify:track:5Mw9bXG1dLNhbjofkVS2oR,"Oceans (Where Feet May Fail)","Zion (Deluxe Edition)","Hillsong UNITED;TAYA",2013-02-26,535962,30,false,,2024-12-20T20:52:39Z,"worship,christian,ccm,pop worship,gospel","Hillsong (HIL)",0.262,0.361,2,-10.187,1,0.0335,0.509,0.0028,0.109,0.0559,126.316,4
spotify:track:55Am8neGJkdj2ADaM3aw5H,"Train Wreck","Back from the Edge","James Arthur",2016-10-28,208864,78,false,,2024-12-20T20:52:10Z,"soft pop","Columbia",0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,4
spotify:track:0J478qw0TuZac6aOwSPhm6,"September - Acoustic","September","James Arthur",2021-06-10,221975,35,false,,2024-12-20T20:51:52Z,"soft pop","Columbia Local",0.553,0.46,9,-6.072,1,0.0296,0.748,0,0.138,0.603,100.912,4
spotify:track:0exZ0YogJPbjGzblpcZaw7,"September","September","James Arthur",2021-06-11,222181,55,false,,2024-12-20T20:51:46Z,"soft pop","Columbia Local",0.641,0.551,9,-6.165,1,0.0532,0.147,0,0.12,0.417,102.912,4
spotify:track:17moZfj5Aj64AvQSZTQda5,"Angels","What a Time To Be Alive","Tom Walker",2019-03-01,209070,41,false,,2024-12-20T20:51:30Z,"","Relentless Records",0.583,0.689,9,-6.056,0,0.0779,0.301,0,0.0724,0.735,160.949,4
spotify:track:1s4qFkjt8oEAZ9y83BCeqy,"Angels - Acoustic","Angels (Acoustic)","Tom Walker",2018-10-19,204804,36,false,,2024-12-20T20:51:22Z,"","Relentless Records",0.346,0.469,9,-6.843,0,0.0479,0.54,0,0.18,0.323,82.591,4
spotify:track:0PEuu645Ji5Z0CuIBmOj0i,"Hollow - Acoustic","i felt.","Victor Ray",2023-09-06,204893,44,false,,2024-12-20T20:50:43Z,"","ZOZO Records",0.545,0.27,1,-7.682,0,0.0444,0.755,0,0.088,0.52,123.42,4
spotify:track:5bawzkHFN5uwIasKhvni7X,"Stay For A While","Stay For A While","Victor Ray",2023-07-21,189560,61,false,,2024-12-20T20:50:11Z,"","ZOZO Records",0.515,0.43,6,-10.075,0,0.0894,0.779,0,0.0953,0.6,163.199,3
spotify:track:4fN9dYpqXNI0tkeFA1iZ74,"Demons (Philosophical Sessions)","Philosophical Sessions","Jacob Lee",2019-01-11,309609,43,false,,2024-12-20T20:49:51Z,"","Philosophical Records",0.567,0.263,9,-6.841,1,0.0303,0.542,0.00000274,0.0944,0.188,145.842,3
spotify:track:1aHy1ipWQRNauI0ee9uYfi,"Fall Back","Fall Back / Selfish Game","Lithe",2024-03-22,129522,14,false,,2024-12-20T20:49:25Z,"dark r&b","GSL",0.871,0.158,3,-10.889,0,0.102,0.648,0.0363,0.113,0.46,126.078,4
spotify:track:2d4gjBeNrE9PoaFS8TbRmT,"Like The Moon","i was.","Victor Ray",2023-02-15,177560,19,false,,2024-12-20T20:49:13Z,"","Zozo Records",0.472,0.362,2,-8.698,1,0.0368,0.698,0,0.0576,0.427,179.993,3
spotify:track:1ZWNYeJKzXUM3Z4n7zglHq,"Hollow","i was.","Victor Ray",2023-02-15,203360,20,false,,2024-12-20T20:48:50Z,"","Zozo Records",0.666,0.446,1,-7.306,0,0.0436,0.589,0,0.255,0.521,127.939,4
spotify:track:5p3NmRvYDWBK3w6wTqd1rM,"Sink or Swim","i was.","Victor Ray",2023-02-15,167013,46,false,,2024-12-20T20:48:39Z,"","Zozo Records",0.371,0.621,3,-6.08,0,0.13,0.229,0,0.333,0.552,86.775,4
spotify:track:4q8UyzW1V4MS9lBWpMZz6z,"Ultralight Beam","Stan Walker - Live with The Levites","Stan Walker",2020-10-30,281573,46,false,,2024-12-20T20:13:28Z,"nz reggae","Sony Music Entertainment",0.528,0.6,0,-4.213,0,0.0807,0.16,0,0.0932,0.543,105.256,4
spotify:track:5Dsuz6UsZyoWM3HOaRgQeC,"Seasons","Seasons","Lloyiso",2023-03-31,227480,58,false,,2024-12-20T20:11:42Z,"afro soul,afropop","Universal Music (Pty) Ltd.",0.42,0.226,5,-10.269,0,0.0345,0.745,0,0.114,0.224,134.332,5
spotify:track:4G92yYrUs0cvY7G41YRI0z,"Jealous","Jealous - EP","Labrinth",2014-11-23,287693,72,false,,2024-12-20T20:10:21Z,"","Syco Music",0.439,0.153,1,-8.95,1,0.0479,0.874,0,0.107,0.104,116.76,3
spotify:track:4hjUyt9Dr1VN5LBtBBM2W2,"Disfruto - Audioiko Remix","Disfruto (Audioiko Remix)","Carla Morrison;Audioiko",2020-04-10,198335,56,false,,2024-12-08T06:13:41Z,"latin indie","Columbia/B1 Recordings",0.878,0.697,1,-5.379,0,0.0751,0.07,0.00393,0.139,0.586,114.027,4
spotify:track:6UR5tB1wVm7qvH4xfsHr8m,"Disfruto","Déjenme Llorar","Carla Morrison",2012-03-27,244973,65,false,,2024-12-08T06:09:59Z,"latin indie","Cosmica Artists",0.658,0.133,1,-11.254,0,0.0352,0.901,0,0.106,0.122,91.054,4
spotify:track:5PyarO8uQY2G09QpaCb3Zm,"Disfruto","Disfruto","Grupo Yeah!",2024-08-30,326617,29,false,,2024-12-08T06:06:54Z,"cumbia sonidera,cumbia,electrocumbia","Oasis Studios",0.845,0.63,1,-4.99,0,0.0328,0.278,0.0000719,0.101,0.848,92.016,4
spotify:track:2Y1OQsdYcFNVetFejnGyAI,"Team","Songs To Vibe Out To","Lorde",2020-07-24,193058,55,false,,2024-12-02T06:35:52Z,"","UME - Global Clearing House",0.691,0.578,6,-7.436,1,0.106,0.167,0,0.305,0.412,99.984,4
spotify:track:2CCyaazY8X5EFqdWDtmVvs,"striptease","striptease","carwash",2019-11-05,160659,60,true,,2024-11-22T22:08:32Z,"","Playroom",0.693,0.572,8,-8.89,1,0.0749,0.127,0.952,0.102,0.732,130.05,4
spotify:track:5iufhaKI3OSxCDj86dJGK5,"Calentura","Calentura","Pinto Picasso;DJ Nico",2024-09-27,174513,51,false,,2024-11-14T02:44:13Z,"bachata","Bleu Era Music Corp & iLatin Music",0.768,0.743,10,-5.239,0,0.0635,0.0759,0.00000246,0.185,0.824,121.91,4
spotify:track:6Ee6Ehe0vkJCvzAghxgVNf,"How Beautiful","How Beautiful","Austin Farwell",2024-08-26,134167,48,false,,2024-11-13T21:19:34Z,"","Farwell Music Productions",0.395,0.0772,3,-24.835,1,0.0347,0.98,0.933,0.107,0.0403,132.508,3
spotify:track:429NtPmr12aypzFH3FkN9l,"Coffee","Coffee","beabadoobee",2017-11-04,126824,73,false,,2024-11-07T22:34:58Z,"bedroom pop","Dirty Hit",0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4
spotify:track:2nD9CUfMMUVxL0UyFs8fGG,"Pistol","Pistol","Cigarettes After Sex",2022-11-15,234174,2,false,,2024-11-07T22:29:35Z,"dream pop","Partisan Records",0.651,0.441,7,-11.74,1,0.0346,0.519,0.708,0.0959,0.373,109.979,4
spotify:track:7qFtcljd0PZ5kJZos70YjT,"chance with you","SKY ON FIRE","mehro",2021-03-25,215515,66,false,,2024-10-11T22:18:30Z,"","Heroine Music Group LLC",0.562,0.494,4,-8.13,0,0.0278,0.864,0.0259,0.153,0.383,144.104,4
spotify:track:6rYgEHuyhO064Lgj48qlIe,"I'll Call You Mine","if i could make it go quiet","girl in red",2021-04-30,201945,63,false,,2024-10-10T20:12:53Z,"bedroom pop","world in red",0.612,0.727,4,-5.141,1,0.0492,0.173,0.0000561,0.273,0.677,119.907,4
spotify:track:2eAvDnpXP5W0cVtiI0PUxV,"Dandelions","Safe Haven","Ruth B.",2017-05-05,233720,85,false,,2024-10-10T20:11:36Z,"","Columbia",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
spotify:track:3jc0jdopFsv3dYz5uo8OCr,"love you more than me","love you more than me","Montell Fish",2022-07-01,141081,63,false,,2024-10-10T16:31:12Z,"christian lo-fi","Lord’s Child, LLC",0.482,0.0191,4,-28.939,1,0.0348,0.975,0.0000561,0.114,0.333,99.151,4
spotify:track:2U7svZUGvR4tfKdyxv9mXu,"would've been you","would've been you","sombr",2023-11-17,183586,80,false,,2024-10-10T15:59:44Z,"","Warner Records",0.311,0.379,1,-12.786,1,0.0313,0.738,0.167,0.0954,0.138,79.771,4
spotify:track:0oTtnnedK0C4unALxVTPhz,"Mystery of Love (From the Original Motion Picture “Call Me by Your Name”)","Mystery of Love (From the Original Motion Picture “Call Me by Your Name”)","Sufjan Stevens",2017-12-01,248964,64,false,,2024-10-10T00:05:29Z,"baroque pop","Madison Gate Records",0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,5
spotify:track:4r1AqGpB9YrXV2ivcrqfJY,".","if i could make it go quiet","girl in red",2021-04-30,166240,62,false,,2024-10-09T23:35:16Z,"bedroom pop","world in red",0.451,0.907,10,-7.362,1,0.291,0.0838,0.832,0.137,0.317,151.988,4
spotify:track:1VEBHl13HTNQX82pkSivoB,"Back to You","The Shark in Your Water","Flower Face",2022-05-27,202827,43,false,,2024-10-09T23:27:08Z,"ambient folk","Nettwerk Music Group",0.389,0.202,2,-15.121,1,0.0375,0.887,0.00000286,0.128,0.187,83.019,4
spotify:track:0OAye4UT21h2iC72vGVuqC,"A Night To Remember","I'M DOING IT AGAIN BABY!","girl in red",2024-04-12,170107,46,false,,2024-10-09T22:40:51Z,"bedroom pop","Columbia",0.48,0.577,0,-10.167,1,0.119,0.386,0.00137,0.113,0.162,149.801,4
spotify:track:2X05EASOuBv6aRQRJoGI1i,"Phantom Pain","I'M DOING IT AGAIN BABY!","girl in red",2024-04-12,171745,46,false,,2024-10-09T22:34:33Z,"bedroom pop","Columbia",0.358,0.832,4,-5.476,1,0.0961,0.0471,0.00000385,0.29,0.282,155.167,4
spotify:track:49oNAMh9RBScs4HXZJgvgl,"Too Much","I'M DOING IT AGAIN BABY!","girl in red",2024-04-12,183473,49,true,,2024-10-09T22:31:54Z,"bedroom pop","Columbia",0.53,0.609,5,-5.977,0,0.0625,0.233,0.00000775,0.108,0.378,161.973,4
spotify:track:04OSnqlwlBJMvidYccraVz,"girls","girls","girl in red",2018-06-08,198400,69,false,,2024-10-09T22:20:07Z,"bedroom pop","world in red",0.518,0.447,5,-14.461,1,0.0338,0.23,0.0426,0.171,0.792,150.059,4
spotify:track:5PjdC2gMATetx5xdnwGUu7,"i wanna be your girlfriend","i wanna be your girlfriend","girl in red",2018-03-02,204990,74,true,,2024-10-09T22:14:10Z,"bedroom pop","world in red",0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,4
spotify:track:5bRuS5LK9OE8NhHsTipm3v,"things that i miss","peace and quiet","awfultune;Sandosius",2018,216037,0,false,,2024-10-09T22:02:00Z,"","awfultune",0.529,0.176,8,-12.587,1,0.0556,0.938,0,0.318,0.239,78.242,4
spotify:track:7cD8MpIYbdiaWcDE8owC7U,"darling get up","unreleased demos","awfultune",2019-12-17,112600,0,false,,2024-10-09T21:43:41Z,"","awfultune",0.668,0.142,2,-19.988,1,0.0309,0.98,0.841,0.139,0.166,112.067,4
spotify:track:6JrJFxjeZPkhXE41DGnS65,"October Passed Me By","we fell in love in october / October Passed Me By","girl in red",2018-11-21,165746,0,false,,2024-10-09T21:36:58Z,"bedroom pop","world in red",0.513,0.372,4,-13.005,0,0.042,0.747,0.0572,0.102,0.218,78.036,4
spotify:track:3wO9yrGGSz2mDhKbnNImGC,"Beautiful","Beautiful","Giulio Cercato",2023-12-26,152054,26,false,,2024-09-11T14:13:52Z,"","GC Music",0.761,0.512,9,-14.431,1,0.0326,0.693,0.864,0.117,0.0752,120.018,4
spotify:track:3IWb4BlxfnJKpbs9qZODXW,"In The Forest 2","In The Forest 2","Lesfm;Olexy",2022-02-24,147555,31,false,,2024-09-05T15:27:59Z,"","lesfreemusic",0.507,0.254,2,-14.985,1,0.0296,0.877,0.93,0.175,0.558,99.956,4
